File name: butterfly 847.jpeg, Image: butterfly, Predicted Class: sweet_pepper
File name: horse 1420.jpeg, Image: horse, Predicted Class: bicycle
File name: spider 1429.jpeg, Image: spider, Predicted Class: spider
File name: spider 3108.jpeg, Image: spider, Predicted Class: caterpillar
File name: sheep 526.jpeg, Image: sheep, Predicted Class: motorcycle
File name: squirrel 83.jpeg, Image: squirrel, Predicted Class: lawn_mower
File name: spider 918.jpeg, Image: spider, Predicted Class: spider
File name: spider 3440.jpeg, Image: spider, Predicted Class: snake
File name: dog 1521.jpeg, Image: dog, Predicted Class: possum
File name: elephant 210.jpeg, Image: elephant, Predicted Class: tiger
File name: dog 4319.jpeg, Image: dog, Predicted Class: beetle
File name: squirrel 1337.jpeg, Image: squirrel, Predicted Class: butterfly
File name: chicken 441.jpeg, Image: chicken, Predicted Class: snake
File name: cat 840.jpeg, Image: cat, Predicted Class: possum
File name: chicken 968.jpeg, Image: chicken, Predicted Class: butterfly
File name: dog 4068.jpeg, Image: dog, Predicted Class: bear
File name: chicken 28.jpeg, Image: chicken, Predicted Class: lobster
File name: spider 4755.jpg, Image: spider, Predicted Class: bee
File name: dog 4346.jpeg, Image: dog, Predicted Class: orchid
File name: butterfly 509.jpeg, Image: butterfly, Predicted Class: rocket
File name: chicken 2052.jpeg, Image: chicken, Predicted Class: bicycle
File name: chicken 2708.jpeg, Image: chicken, Predicted Class: butterfly
File name: spider 1519.jpeg, Image: spider, Predicted Class: bee
File name: horse 379.jpeg, Image: horse, Predicted Class: skunk
File name: squirrel 1604.jpeg, Image: squirrel, Predicted Class: snake
File name: sheep 538.jpeg, Image: sheep, Predicted Class: possum
File name: chicken 2367.jpeg, Image: chicken, Predicted Class: pickup_truck
File name: dog 4289.jpeg, Image: dog, Predicted Class: motorcycle
File name: dog 2100.jpeg, Image: dog, Predicted Class: motorcycle
File name: chicken 1450.jpeg, Image: chicken, Predicted Class: butterfly
File name: butterfly 1943.jpg, Image: butterfly, Predicted Class: butterfly
File name: dog 3383.jpeg, Image: dog, Predicted Class: rabbit
File name: cow 1548.jpeg, Image: cow, Predicted Class: caterpillar
File name: chicken 1547.jpeg, Image: chicken, Predicted Class: motorcycle
File name: spider 1202.jpeg, Image: spider, Predicted Class: motorcycle
File name: dog 808.jpeg, Image: dog, Predicted Class: motorcycle
File name: chicken 3006.jpeg, Image: chicken, Predicted Class: leopard
File name: chicken 809.jpeg, Image: chicken, Predicted Class: butterfly
File name: horse 1578.jpeg, Image: horse, Predicted Class: beetle
File name: chicken 1175.jpeg, Image: chicken, Predicted Class: butterfly
File name: dog 3916.jpeg, Image: dog, Predicted Class: telephone
File name: dog 818.jpeg, Image: dog, Predicted Class: clock
File name: butterfly 1128.jpeg, Image: butterfly, Predicted Class: motorcycle
File name: dog 1913.jpeg, Image: dog, Predicted Class: bee
File name: dog 702.jpeg, Image: dog, Predicted Class: possum
File name: horse 785.jpeg, Image: horse, Predicted Class: butterfly
File name: dog 4412.jpeg, Image: dog, Predicted Class: lawn_mower
File name: spider 3820.jpeg, Image: spider, Predicted Class: beetle
File name: dog 1766.jpeg, Image: dog, Predicted Class: cockroach
File name: spider 4326.jpeg, Image: spider, Predicted Class: tiger
File name: spider 4580.jpg, Image: spider, Predicted Class: orchid
File name: elephant 326.jpeg, Image: elephant, Predicted Class: house
File name: butterfly 1647.jpeg, Image: butterfly, Predicted Class: lawn_mower
File name: cow 1741.jpeg, Image: cow, Predicted Class: poppy
File name: cat 1187.jpeg, Image: cat, Predicted Class: palm_tree
File name: spider 3762.jpeg, Image: spider, Predicted Class: bee
File name: squirrel 1122.jpeg, Image: squirrel, Predicted Class: tiger
File name: spider 3628.jpeg, Image: spider, Predicted Class: orchid
File name: chicken 1812.jpeg, Image: chicken, Predicted Class: tulip
File name: dog 2324.jpeg, Image: dog, Predicted Class: bottle
File name: dog 2540.jpeg, Image: dog, Predicted Class: motorcycle
File name: horse 299.jpeg, Image: horse, Predicted Class: butterfly
File name: horse 869.jpeg, Image: horse, Predicted Class: bicycle
File name: sheep 1337.jpeg, Image: sheep, Predicted Class: motorcycle
File name: elephant 238.jpeg, Image: elephant, Predicted Class: raccoon
File name: cow 1048.jpeg, Image: cow, Predicted Class: cattle
File name: chicken 1797.jpeg, Image: chicken, Predicted Class: caterpillar
File name: spider 3002.jpeg, Image: spider, Predicted Class: cockroach
File name: sheep 1547.jpg, Image: sheep, Predicted Class: motorcycle
File name: cat 240.jpg, Image: cat, Predicted Class: tiger
File name: horse 175.jpeg, Image: horse, Predicted Class: bee
File name: horse 2277.jpeg, Image: horse, Predicted Class: cattle
File name: sheep 477.jpeg, Image: sheep, Predicted Class: dinosaur
File name: cat 1502.jpeg, Image: cat, Predicted Class: bicycle
File name: spider 3954.jpeg, Image: spider, Predicted Class: beetle
File name: dog 1564.jpeg, Image: dog, Predicted Class: motorcycle
File name: sheep 856.jpeg, Image: sheep, Predicted Class: snake
File name: cow 569.jpeg, Image: cow, Predicted Class: skunk
File name: horse 2496.jpeg, Image: horse, Predicted Class: tractor
File name: spider 3342.jpeg, Image: spider, Predicted Class: snake
File name: cow 1392.jpeg, Image: cow, Predicted Class: motorcycle
File name: spider 2260.jpeg, Image: spider, Predicted Class: beetle
File name: dog 3636.jpeg, Image: dog, Predicted Class: bicycle
File name: chicken 837.jpeg, Image: chicken, Predicted Class: leopard
File name: sheep 400.jpeg, Image: sheep, Predicted Class: dinosaur
File name: sheep 1148.jpeg, Image: sheep, Predicted Class: caterpillar
File name: dog 1890.jpeg, Image: dog, Predicted Class: lobster
File name: spider 4155.jpeg, Image: spider, Predicted Class: spider
File name: spider 2384.jpeg, Image: spider, Predicted Class: beetle
File name: dog 4506.jpeg, Image: dog, Predicted Class: butterfly
File name: butterfly 477.jpeg, Image: butterfly, Predicted Class: motorcycle
File name: cat 1164.jpeg, Image: cat, Predicted Class: leopard
File name: chicken 132.jpeg, Image: chicken, Predicted Class: motorcycle
File name: squirrel 963.jpeg, Image: squirrel, Predicted Class: tiger
File name: horse 1651.jpeg, Image: horse, Predicted Class: skunk
File name: spider 1397.jpeg, Image: spider, Predicted Class: bicycle
File name: butterfly 2054.jpg, Image: butterfly, Predicted Class: butterfly
File name: dog 640.jpeg, Image: dog, Predicted Class: dinosaur
File name: elephant 1104.jpg, Image: elephant, Predicted Class: palm_tree
File name: chicken 2727.jpeg, Image: chicken, Predicted Class: bicycle
File name: horse 2075.jpeg, Image: horse, Predicted Class: bicycle
File name: elephant 991.jpeg, Image: elephant, Predicted Class: motorcycle
File name: dog 2938.jpeg, Image: dog, Predicted Class: cattle
File name: spider 4766.jpg, Image: spider, Predicted Class: beetle
File name: butterfly 76.jpeg, Image: butterfly, Predicted Class: motorcycle
File name: dog 452.jpeg, Image: dog, Predicted Class: bee
File name: butterfly 1582.jpeg, Image: butterfly, Predicted Class: bottle
File name: chicken 1343.jpeg, Image: chicken, Predicted Class: motorcycle
File name: sheep 278.jpeg, Image: sheep, Predicted Class: kangaroo
File name: dog 1463.jpeg, Image: dog, Predicted Class: skunk
File name: dog 3806.jpeg, Image: dog, Predicted Class: skunk
File name: chicken 1760.jpeg, Image: chicken, Predicted Class: squirrel
File name: spider 1969.jpeg, Image: spider, Predicted Class: keyboard
File name: cow 1155.jpeg, Image: cow, Predicted Class: raccoon
File name: spider 553.jpeg, Image: spider, Predicted Class: motorcycle
File name: dog 1488.jpeg, Image: dog, Predicted Class: raccoon
File name: butterfly 755.jpeg, Image: butterfly, Predicted Class: butterfly
File name: horse 2422.jpeg, Image: horse, Predicted Class: whale
File name: dog 3355.jpeg, Image: dog, Predicted Class: beetle
File name: spider 4725.jpg, Image: spider, Predicted Class: tiger
File name: chicken 1809.jpeg, Image: chicken, Predicted Class: butterfly
File name: elephant 434.jpeg, Image: elephant, Predicted Class: motorcycle
File name: spider 2597.jpeg, Image: spider, Predicted Class: beetle
File name: spider 3786.jpeg, Image: spider, Predicted Class: beetle
File name: dog 1219.jpeg, Image: dog, Predicted Class: lobster
File name: chicken 1954.jpeg, Image: chicken, Predicted Class: beetle
File name: chicken 1992.jpeg, Image: chicken, Predicted Class: beetle
File name: dog 1315.jpeg, Image: dog, Predicted Class: butterfly
File name: squirrel 1686.jpeg, Image: squirrel, Predicted Class: forest
File name: elephant 1291.jpg, Image: elephant, Predicted Class: elephant
File name: squirrel 1413.jpeg, Image: squirrel, Predicted Class: butterfly
File name: spider 3506.jpeg, Image: spider, Predicted Class: motorcycle
File name: elephant 660.jpeg, Image: elephant, Predicted Class: tractor
File name: sheep 1588.jpg, Image: sheep, Predicted Class: bicycle
File name: chicken 748.jpeg, Image: chicken, Predicted Class: bee
File name: cow 666.jpeg, Image: cow, Predicted Class: bicycle
File name: spider 2492.jpeg, Image: spider, Predicted Class: beetle
File name: squirrel 577.jpeg, Image: squirrel, Predicted Class: bicycle
File name: chicken 1231.jpeg, Image: chicken, Predicted Class: snake
File name: spider 4703.jpg, Image: spider, Predicted Class: bicycle
File name: dog 3427.jpeg, Image: dog, Predicted Class: motorcycle
File name: sheep 1744.jpg, Image: sheep, Predicted Class: motorcycle
File name: chicken 264.jpeg, Image: chicken, Predicted Class: bicycle
File name: dog 117.jpeg, Image: dog, Predicted Class: wolf
File name: horse 12.jpeg, Image: horse, Predicted Class: camel
File name: spider 3698.jpeg, Image: spider, Predicted Class: leopard
File name: cat 444.jpeg, Image: cat, Predicted Class: butterfly
File name: horse 475.jpeg, Image: horse, Predicted Class: motorcycle
File name: butterfly 911.jpeg, Image: butterfly, Predicted Class: motorcycle
File name: squirrel 1046.jpeg, Image: squirrel, Predicted Class: motorcycle
File name: butterfly 377.jpeg, Image: butterfly, Predicted Class: raccoon
File name: butterfly 1383.jpeg, Image: butterfly, Predicted Class: beetle
File name: spider 2173.jpeg, Image: spider, Predicted Class: bee
File name: squirrel 1575.jpeg, Image: squirrel, Predicted Class: butterfly
File name: butterfly 117.jpeg, Image: butterfly, Predicted Class: motorcycle
File name: spider 166.jpeg, Image: spider, Predicted Class: wolf
File name: chicken 1703.jpeg, Image: chicken, Predicted Class: leopard
File name: chicken 465.jpeg, Image: chicken, Predicted Class: bee
File name: dog 4501.jpeg, Image: dog, Predicted Class: skunk
File name: chicken 244.jpeg, Image: chicken, Predicted Class: pickup_truck
File name: cow 1279.jpeg, Image: cow, Predicted Class: cattle
File name: spider 3858.jpeg, Image: spider, Predicted Class: beetle
File name: horse 1955.jpeg, Image: horse, Predicted Class: caterpillar
File name: horse 2009.jpeg, Image: horse, Predicted Class: beaver
File name: chicken 3017.jpeg, Image: chicken, Predicted Class: butterfly
File name: cat 178.jpg, Image: cat, Predicted Class: motorcycle
File name: dog 515.jpeg, Image: dog, Predicted Class: forest
File name: squirrel 1261.jpeg, Image: squirrel, Predicted Class: crab
File name: dog 153.jpeg, Image: dog, Predicted Class: beetle
File name: spider 4761.jpg, Image: spider, Predicted Class: butterfly
File name: sheep 1021.jpeg, Image: sheep, Predicted Class: porcupine
File name: spider 2946.jpeg, Image: spider, Predicted Class: forest
File name: spider 1299.jpeg, Image: spider, Predicted Class: bee
File name: elephant 268.jpeg, Image: elephant, Predicted Class: motorcycle
File name: dog 4405.jpeg, Image: dog, Predicted Class: possum
File name: chicken 2572.jpeg, Image: chicken, Predicted Class: motorcycle
File name: chicken 578.jpeg, Image: chicken, Predicted Class: crab
File name: butterfly 527.jpeg, Image: butterfly, Predicted Class: butterfly
File name: horse 2399.jpeg, Image: horse, Predicted Class: snake
File name: spider 1147.jpeg, Image: spider, Predicted Class: beetle
File name: chicken 1545.jpeg, Image: chicken, Predicted Class: motorcycle
File name: cow 1087.jpeg, Image: cow, Predicted Class: motorcycle
File name: elephant 438.jpeg, Image: elephant, Predicted Class: motorcycle
File name: sheep 792.jpeg, Image: sheep, Predicted Class: mushroom
File name: cat 607.jpeg, Image: cat, Predicted Class: rabbit
File name: butterfly 92.jpeg, Image: butterfly, Predicted Class: tiger
File name: chicken 1906.jpeg, Image: chicken, Predicted Class: beetle
File name: chicken 1384.jpeg, Image: chicken, Predicted Class: butterfly
File name: sheep 1230.jpeg, Image: sheep, Predicted Class: tractor
File name: cow 1589.jpeg, Image: cow, Predicted Class: camel
File name: cat 984.jpeg, Image: cat, Predicted Class: skunk
File name: horse 34.jpeg, Image: horse, Predicted Class: bee
File name: horse 1242.jpeg, Image: horse, Predicted Class: motorcycle
File name: dog 684.jpeg, Image: dog, Predicted Class: bicycle
File name: elephant 708.jpeg, Image: elephant, Predicted Class: tiger
File name: spider 2915.jpeg, Image: spider, Predicted Class: wolf
File name: cat 327.jpg, Image: cat, Predicted Class: butterfly
File name: spider 1036.jpeg, Image: spider, Predicted Class: beetle
File name: chicken 1719.jpeg, Image: chicken, Predicted Class: lawn_mower
File name: dog 4574.jpeg, Image: dog, Predicted Class: motorcycle
File name: squirrel 590.jpeg, Image: squirrel, Predicted Class: leopard
File name: cat 1544.jpeg, Image: cat, Predicted Class: motorcycle
File name: horse 1231.jpeg, Image: horse, Predicted Class: pine_tree
File name: spider 2392.jpeg, Image: spider, Predicted Class: spider
File name: spider 1907.jpeg, Image: spider, Predicted Class: beetle
File name: cow 1842.jpeg, Image: cow, Predicted Class: house
File name: chicken 2190.jpeg, Image: chicken, Predicted Class: motorcycle
File name: sheep 437.jpeg, Image: sheep, Predicted Class: caterpillar
File name: elephant 677.jpeg, Image: elephant, Predicted Class: butterfly
File name: chicken 1887.jpeg, Image: chicken, Predicted Class: baby
File name: butterfly 1184.jpeg, Image: butterfly, Predicted Class: snail
File name: butterfly 627.jpeg, Image: butterfly, Predicted Class: butterfly
File name: elephant 1225.jpg, Image: elephant, Predicted Class: spider
File name: spider 820.jpeg, Image: spider, Predicted Class: orchid
File name: horse 1222.jpeg, Image: horse, Predicted Class: butterfly
File name: sheep 555.jpeg, Image: sheep, Predicted Class: motorcycle
File name: dog 327.jpeg, Image: dog, Predicted Class: camel
File name: spider 2896.jpeg, Image: spider, Predicted Class: bicycle
File name: horse 1008.jpeg, Image: horse, Predicted Class: cattle
File name: spider 3467.jpeg, Image: spider, Predicted Class: bee
File name: cow 1519.jpeg, Image: cow, Predicted Class: motorcycle
File name: dog 4210.jpeg, Image: dog, Predicted Class: dinosaur
File name: dog 4771.jpeg, Image: dog, Predicted Class: motorcycle
File name: chicken 2037.jpeg, Image: chicken, Predicted Class: motorcycle
File name: chicken 640.jpeg, Image: chicken, Predicted Class: butterfly
File name: spider 1447.jpeg, Image: spider, Predicted Class: spider
File name: spider 1209.jpeg, Image: spider, Predicted Class: butterfly
File name: cow 1657.jpeg, Image: cow, Predicted Class: butterfly
File name: dog 1305.jpeg, Image: dog, Predicted Class: beetle
File name: butterfly 1396.jpeg, Image: butterfly, Predicted Class: butterfly
File name: horse 1247.jpeg, Image: horse, Predicted Class: motorcycle
File name: spider 3080.jpeg, Image: spider, Predicted Class: beetle
